filename, push-downs, push-ups
pushup-20-769-_jpg.rf.b06fde35419fcaf778825e853cca1ce4.jpg, 0, 1
pushup-20-1425-_jpg.rf.b3667dd94d1bec5c742e828b1ec20a16.jpg, 0, 0
pushup-20-2017-_jpg.rf.b1d89274075b1f5bb11e587c818825de.jpg, 0, 0
pushup-20-1182-_jpg.rf.b20d1d24daf5daf897cac73e6fbc9f4a.jpg, 0, 1
pushup-20-1057-_jpg.rf.b20d603bdde4cf9873362ec4d1a21a97.jpg, 0, 1
images-17-_jpeg.rf.b231c3f1d5aa73061241a6e18ee4a1ae.jpg, 0, 1
pushup-20-767-_jpg.rf.b41d27f8716d7405e50fc480e5bec85c.jpg, 0, 1
pushup-20-244-_jpg.rf.b540d79f0a54d56782be4b60d239bfc7.jpg, 1, 0
push-ups_mp4-50_jpg.rf.b2766ce37519bcefb24fe8a24158f796.jpg, 0, 1
The-Difference-Between-Standard-Push-Ups-and-Military-Push-Ups-_-Livestrong_com_jpg.rf.b2f31082e143f8b48c3ec11f570e9c03.jpg, 0, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-146_jpg.rf.b1dfc091e748e2036f341e9b6c4831ec.jpg, 0, 1
pushup-20-1674-_jpg.rf.b258144f596ac3df401109d64d057d92.jpg, 0, 0
pushup-20-602-_jpg.rf.b396e5a6ef7789ed6c3dbecf2cd8e335.jpg, 0, 1
pushup-20-2145-_jpg.rf.b46a03a2ef51247aaee2b4821c0eae72.jpg, 1, 0
pushup-20-1534-_jpg.rf.b59b87ffbc97dc184241f453885b2c6e.jpg, 0, 0
images-37-_jpeg.rf.b4b625ce5be17c11b178b9b6ff9138b7.jpg, 0, 1
pushup-20-426-_jpg.rf.b3700cee5d6fb875e1e866a6a4d09958.jpg, 0, 1
pushup-20-397-_jpg.rf.b3dc02df6104a086f820450ec9c6e570.jpg, 0, 1
pushup-20-2018-_jpg.rf.b4fe5a77192e2c88d5c5d2ad00951b7f.jpg, 1, 0
pushup-20-720-_jpg.rf.b492b1c50a115884a09fcaa82c6a51cf.jpg, 1, 0
gettyimages-155770622-612x612_jpg.rf.b5b7b5df4a794f2b43305005d9f43c7c.jpg, 1, 0
pushup-20-2060-_jpg.rf.b453b4ab99435f76aa3503f6d3fbf067.jpg, 0, 0
pushup-20-1987-_jpg.rf.b4ac911737ecc8d0d89af7e392cee968.jpg, 0, 1
gettyimages-1290751594-612x612_jpg.rf.b2e6ce9b6db69c42f244af81f47a00aa.jpg, 0, 1
pushup-20-77-_jpg.rf.b370fb76aedc7f1a1dd081850ea3cdef.jpg, 1, 0
pushup-20-1633-_jpg.rf.b2b52ebb2195ab2baf9778c255629767.jpg, 1, 0
pushup-20-2005-_jpg.rf.b5d14679db6da4068e0994fdcfbd1fac.jpg, 0, 1
pushup-20-1458-_jpg.rf.b5ef7a774fab8c97aa51a09a4e9e805a.jpg, 0, 0
pushup-20-694-_jpg.rf.b6c6b66a8007eca1706cf99f4b4ee30d.jpg, 0, 1
gettyimages-951498646-612x612_jpg.rf.b66f63c965e1bc424502aa6194d676d0.jpg, 0, 1
pushup-20-1165-_jpg.rf.b6857151b7da4fde2fe3b0bd7e17c645.jpg, 1, 0
pushup-20-1058-_jpg.rf.b607191dfe1a3df6dbee4d7b79c4aadd.jpg, 0, 1
pushup-20-1542-_jpg.rf.b652cc214b08bb44d93273ed4d505a49.jpg, 0, 0
pushup-20-711-_jpg.rf.b778c323dead50b5dfaf8982838c671d.jpg, 1, 1
pushup-20-571-_jpg.rf.b783765ed340f11ce18964415ef40ee5.jpg, 1, 0
pushup-20-1496-_jpg.rf.b7a131bda8132f969b0bc30a8576eb49.jpg, 1, 0
pushup-20-1016-_jpg.rf.b5efaee15164608c9abd811767140ce1.jpg, 0, 1
pushup-20-218-_jpg.rf.b825e8f5d8c19bda6c7f85b266266c58.jpg, 0, 1
pushup-20-645-_jpg.rf.b76598783ef79f7a6821167ecbcbce3f.jpg, 0, 1
pushup-20-343-_jpg.rf.b99149c562bed8fd5b81466d3ddda15a.jpg, 0, 1
pushup-20-153-_jpg.rf.b72060a8aec7260773e639a7c641d09e.jpg, 1, 0
pushup-20-1874-_jpg.rf.b7540966057184bee8621f9f200cd752.jpg, 0, 1
pushup-20-653-_jpg.rf.b6178a5d563841c8834d6a5573399a2b.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-195_jpg.rf.b8d756fc101583db7d994fdee68639fe.jpg, 1, 0
pushup-20-2093-_jpg.rf.b9627d3674bf97c57a8f23a89aea21a7.jpg, 0, 0
pushup-20-1050-_jpg.rf.b9f2af16c617c3511448643069bdfb60.jpg, 0, 1
push-ups_mp4-47_jpg.rf.b991e46025df41bee1928a8f11f2d8fc.jpg, 0, 1
pushup-20-222-_jpg.rf.b808506137b282f4d58da02517f7ddf3.jpg, 0, 1
pushup-20-1775-_jpg.rf.b9e258e9a05bf3f7235a4128974829ca.jpg, 0, 0
pushup-20-1728-_jpg.rf.b8700a9577b7bdb7e17e0c5a57965cc4.jpg, 1, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-236_jpg.rf.ba600039568a0bc3b631ce3cb133b679.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-226_jpg.rf.ba5831136a2eeb68228c98780e48bf82.jpg, 1, 0
pushup-20-1275-_jpg.rf.b75824b78eba335c1d4272c9bc0ad5cd.jpg, 0, 1
images-2-_jpg.rf.bab6bb22f39fb9654d59d4092ada5678.jpg, 1, 0
pushup-20-1350-_jpg.rf.bb5d4e4cdbb88d0c6a848de4cdd59c55.jpg, 0, 1
full-length-portrait-muscular-strong-shirtless-male-bodybuilder_jpg.rf.bae0cfe60da1ffec856e1c3e5fb426c6.jpg, 0, 1
images-38-_jpg.rf.bb061870234d0b57c4627fa816f20898.jpg, 0, 1
pushup-20-180-_jpg.rf.bac96b28b668102270eae3c726d15f77.jpg, 1, 0
pushup-20-2195-_jpg.rf.bb9107c2802bddc8900c85dc47c9144b.jpg, 0, 1
pushup-20-527-_jpg.rf.bb1303c2eede497b0e4aafeda0558eb7.jpg, 0, 1
pushup-20-447-_jpg.rf.bc2db3adc5e7707896020c9c3fd50918.jpg, 0, 1
pushup-20-1378-_jpg.rf.bc415a033d11a7fb83bbd270a763386a.jpg, 1, 0
pushup-20-1740-_jpg.rf.bb888224a0148f7250fc4628deaa9c26.jpg, 0, 0
pushup-20-1221-_jpg.rf.bc2462e06a3c91c892fb38be5ed1314c.jpg, 0, 1
pushup-20-728-_jpg.rf.bc8d08cd2cf7e57ad60b458709764dfb.jpg, 1, 0
pushup-20-436-_jpg.rf.bb680faed4ae94e645e50e219faf2bde.jpg, 0, 1
pushup-20-362-_jpg.rf.bbb6a721f0e08a77efe75cacdeaa2ce4.jpg, 1, 0
pushup-20-1700-_jpg.rf.bb9291b83f1d4209adab19bd7110783d.jpg, 0, 0
pushup-20-16-_jpg.rf.bcd2119c85e998bde63a1ff4a3a95270.jpg, 0, 1
pushup-20-580-_jpg.rf.bcfe59838167e936a3d0b3ef6621d536.jpg, 0, 1
gettyimages-1197151993-612x612_jpg.rf.bd3151154619d4273d746105e8630ba4.jpg, 0, 1
pushup-20-1505-_jpg.rf.bd3c553bda7c7abc4ab927f6458034e9.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-49_jpg.rf.bce7f1c82af0affd49735a25509847cd.jpg, 0, 1
pushup-20-2105-_jpg.rf.bdcbcb31d3674d9ff7328ca75761a4d5.jpg, 0, 0
pushup-20-2025-_jpg.rf.bd606f501d163cdb87a2cbff37e22fd0.jpg, 0, 0
pushup-20-2168-_jpg.rf.bd4edc634aaf92c32f46a40d5359ed47.jpg, 0, 0
OIP-5-_jpeg.rf.bd558770c18eb69bab046ad3cfea9378.jpg, 0, 1
pushup-20-815-_jpg.rf.bdfd7dedaa4ef11a37559d17bc3ee5f1.jpg, 0, 1
pushup-20-1681-_jpg.rf.be10961e6fbce270b25d72524a839492.jpg, 1, 0
pushup-20-312-_jpg.rf.be2efc195a24fcae96cc22c138e8f704.jpg, 0, 1
pushup-20-1407-_jpg.rf.be75d7610cbfb1aac439690cda97fde7.jpg, 1, 0
pushup-20-622-_jpg.rf.bf1aa67c141e9c68ebb2c88863cf9c8a.jpg, 0, 1
push-ups_mp4-84_jpg.rf.bf6ff8a5e4a6bbd89e139bc8840ee4e2.jpg, 1, 0
pushup-20-1526-_jpg.rf.bdd7f660c356bc2cc804abfab2bda65d.jpg, 0, 0
pushup-20-381-_jpg.rf.bf261aaca9efc938cdd9b7f2d0343345.jpg, 1, 0
pushup-20-1809-_jpg.rf.c009884147b8d43b0a1b5a8140d78b5d.jpg, 1, 0
pexels-roman-odintsov-8038628_jpg.rf.c01c4cb45d796a2227a522a6ee00aefc.jpg, 1, 0
pushup-20-1138-_jpg.rf.bfe14d5af0c134321c3190ef9963e8d8.jpg, 1, 0
pushup-20-440-_jpg.rf.c016bbfa4a35a6606af68301673b3bea.jpg, 0, 1
pushup-20-812-_jpg.rf.bfd055d64b8628a3b736317fa919e4a3.jpg, 1, 0
pushup-20-1580-_jpg.rf.bfa1dc3d772dbbf9a29b725bc0288f16.jpg, 0, 0
pushup-20-1397-_jpg.rf.c078deb4b4ce50b358093d23b85ae512.jpg, 1, 0
pushup-20-1871-_jpg.rf.675a385ebbace6373768f44150abcfce.jpg, 0, 0
pushup-20-559-_jpg.rf.67fb80fbb90de0002bcda987252a9e46.jpg, 1, 0
pexels-ksenia-chernaya-7302900_jpg.rf.67a350692332a67fb47263247fdc4058.jpg, 0, 1
pushup-20-1598-_jpg.rf.67d87b22bd4121fe442df262c86f9e71.jpg, 0, 1
push-ups_mp4-81_jpg.rf.67b09235ad47a3abf675cd1a2f478747.jpg, 1, 0
pushup-20-655-_jpg.rf.6751d22e270df886393573f710cfc5e4.jpg, 0, 1
pushup-20-1398-_jpg.rf.67d386eb2c3ce4c25208121554b8dd8f.jpg, 0, 1
pushup-20-1821-_jpg.rf.6805bd568fc3407119743aadb4f26ef4.jpg, 1, 0
pushup-20-1297-_jpg.rf.684b4e1397502af5c88c923d613be33e.jpg, 0, 1
pushup-20-1770-_jpg.rf.67fddde3507584768cb1317d84bffaec.jpg, 0, 1
pushup-20-713-_jpg.rf.68ff9b38533a6dd8493ec3910d2c8c6a.jpg, 0, 1
images-10-_jpeg.rf.68804673000f2cb820c5aeccf6668d01.jpg, 1, 0
download-4-_jpg.rf.67d1985e013e01ae543537e4299d307e.jpg, 1, 0
pushup-20-832-_jpg.rf.679c7bcadc4a449812d68b234e6a2248.jpg, 1, 0
pushup-20-1380-_jpg.rf.68ba0bded45d6642b48771fb9b5593da.jpg, 1, 0
pushup-20-1435-_jpg.rf.6891094012d28394d376cc6c81369980.jpg, 0, 1
pushup-20-1005-_jpg.rf.677870615df017c4bfab09b452f2075b.jpg, 1, 0
pushup-20-437-_jpg.rf.6924a28b85f0515008c8c73f6d5604e0.jpg, 0, 1
pushup-20-462-_jpg.rf.686198bdc9e96fc99f42afcf977d78ff.jpg, 1, 0
pushup-20-1783-_jpg.rf.692ecee3dcb0802af9745417f5c41567.jpg, 0, 1
pushup-20-310-_jpg.rf.6747a0ec5c65e460005b99f43b27bb14.jpg, 0, 1
pushup-20-828-_jpg.rf.69231678cb21c99cfbaf404c987fb17f.jpg, 1, 0
pushup-20-1460-_jpg.rf.691cedd9d16b86297241fd74cbf9899d.jpg, 0, 0
pushup-20-1161-_jpg.rf.691c826ea131777140c97277db7f31cb.jpg, 1, 0
pushup-20-2039-_jpg.rf.692bf19b8fb5eb106815362ca8633dfd.jpg, 1, 0
pushup-20-1520-_jpg.rf.69d3055fda5df07c5b4dadb99df16873.jpg, 1, 0
pushup-20-1605-_jpg.rf.6a0940f3dafcfafe374f4feaec92780e.jpg, 0, 0
pushup-20-1678-_jpg.rf.6a5ecb21cddb66a77ccec1e61d74e283.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-149_jpg.rf.69469eead1c6af54855855bee211ccd9.jpg, 0, 1
pushup-20-1471-_jpg.rf.69c79fddd0c2bb9c92a641d7ef9e7f9b.jpg, 0, 1
pushup-20-834-_jpg.rf.695d3acf1d49eccb5c9cf9131ae298a4.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-112_jpg.rf.696f832ec5e93996ca944652811b9d44.jpg, 0, 1
pushup-20-2139-_jpg.rf.6b1853cbc3bd3fce16fe5333a32e18d1.jpg, 0, 0
images-46-_jpeg.rf.6b158262c56aa51f9182a0149b03b54e.jpg, 0, 1
pushup-20-1762-_jpg.rf.6b41210b0fbf27c23f858374f4707404.jpg, 0, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-165_jpg.rf.6b8ca83c37d2658c0fab311863dce4b0.jpg, 1, 0
pushup-20-1895-_jpg.rf.6989e7a80f0b3168303e8c8fdb96852e.jpg, 0, 1
images-28-_jpg.rf.693b680258cec199c0641fbf517c310d.jpg, 0, 1
ezgif-frame-024_jpg.rf.6c124603cb2084b805ae1ba880f59e3b.jpg, 0, 1
images-3-_jpeg.rf.6b77943510a2ab226b09baefebd5ebe0.jpg, 0, 1
pushup-20-1938-_jpg.rf.6b0682caace8bc19a771c1320d38cb81.jpg, 1, 0
pushup-20-1878-_jpg.rf.6bfacc31f40a84ee1b7180d975521bc9.jpg, 0, 1
pushup-20-1914-_jpg.rf.6ac33760788c755d28f6a0bf2577716f.jpg, 1, 0
pushup-20-1830-_jpg.rf.6b0bf5831eb04de5956c5512d665c560.jpg, 0, 0
pushup-20-1760-_jpg.rf.6ac2115471561582de865d95a72c30ef.jpg, 1, 0
pushup-20-329-_jpg.rf.6ac188a58de01ed195f1edbf8da35e7d.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-160_jpg.rf.6c2294cb754d3847bbcf5216acd04bcc.jpg, 0, 1
pushup-20-1196-_jpg.rf.6b63e3657f80bc013d8914d51860c464.jpg, 0, 1
pushup-20-1287-_jpg.rf.6c0723a74ca6d027d7590b6d983a8681.jpg, 1, 0
pushup-20-140-_jpg.rf.6c5ecced1867bd1e32fcc124d2abc81b.jpg, 1, 0
ezgif-frame-039_jpg.rf.6c6ab852ac7ea05bdd44a0d0823f8aa9.jpg, 1, 0
pushup-20-442-_jpg.rf.6c93fa4cf219496e1376ceed84fd1edb.jpg, 0, 1
pushup-20-505-_jpg.rf.6c72678d605b151125b7d02e4153f5f2.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-17_jpg.rf.6c62d608ce545a13a90afac043f62a0d.jpg, 0, 1
gettyimages-1323269732-612x612_jpg.rf.6c9194bd23cb63ae9544fb62ae2b533f.jpg, 0, 1
pushup-20-2123-_jpg.rf.6cade64ff9d9d4682d7844b422da668f.jpg, 0, 1
pushup-20-824-_jpg.rf.6d0db3a16f25e15290ba2063d29b79c8.jpg, 0, 1
pushup-20-823-_jpg.rf.6ce4105fb1ce4b4760b8011fc1b5d4fb.jpg, 1, 0
pushup-20-1530-_jpg.rf.6d1bc6ef13d353115b2b8ac334d9ef71.jpg, 0, 0
pushup-20-689-_jpg.rf.6d18d7e59725532a7defc38e4103170b.jpg, 0, 1
pushup-20-1798-_jpg.rf.6d16c4e756ea63eb3e397f0cdd7eca45.jpg, 0, 0
pushup-20-2192-_jpg.rf.6d9b513f852c04b060b72166bb4def62.jpg, 0, 0
pushup-20-2058-_jpg.rf.6e77db5ea063d73993114f41771ac7ee.jpg, 1, 0
pushup-20-163-_jpg.rf.6e0fddedb971843be5a7b821b33a64d4.jpg, 1, 0
pushup-20-1323-_jpg.rf.6c8e14a731ae0bf95806cd06d524cd13.jpg, 0, 1
pushup-20-45-_jpg.rf.6d5e06aaec54b0555ca9c91efde8136e.jpg, 1, 0
pushup-20-281-_jpg.rf.6e801a26f4b5738bab8fe5d56a67e05c.jpg, 1, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-202_jpg.rf.6cb3e9f26dc8463868d18100d089c680.jpg, 0, 1
pushup-20-740-_jpg.rf.6d6b8217780be132a6d64a1435fe757a.jpg, 1, 0
pushup-20-1967-_jpg.rf.6d9c256dee4ec8f95468e9327338000e.jpg, 0, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-57_jpg.rf.6e2dc324cf1acbb411cc34b4172101c3.jpg, 0, 1
pushup-20-1947-_jpg.rf.6d2aeacbf57410d29ee53e3193fb429f.jpg, 0, 0
pushup-20-179-_jpg.rf.6d82b99473576d63add97392d28eafcc.jpg, 1, 0
pushup-20-326-_jpg.rf.6e893f2dcc0fe0ab7dc26a06deaa5478.jpg, 0, 1
pushup-20-1504-_jpg.rf.6c730831c9ed1d31927b5e61efad4b81.jpg, 0, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-150_jpg.rf.6d2784e75617828be737a5a289bc5a0c.jpg, 0, 1
pushup-20-534-_jpg.rf.6f68c8ea2f2e6b7ce3efa3188ed03963.jpg, 0, 1
pushup-20-611-_jpg.rf.6ecef327a898511ece1a196dca5fd129.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-86_jpg.rf.6e9e21177e4e1606d80b1272eee08985.jpg, 0, 1
pushup-20-287-_jpg.rf.6ef8490628dd8b6e63632fbccbf64894.jpg, 1, 0
pushup-20-851-_jpg.rf.708fc83132068e923296561b9f4e7e25.jpg, 0, 1
pushup-20-1078-_jpg.rf.70a329c8b6ed96a288af9734d58ffde7.jpg, 0, 1
pushup-20-901-_jpg.rf.71a4979356e9876f8d1002f8a87d49c1.jpg, 1, 0
images_jpg.rf.70f074ece8db37b6b7a00f6a48f6c236.jpg, 0, 1
pushup-20-228-_jpg.rf.6fbcf46e5cb5c846f7a5ef93c3a82db3.jpg, 0, 1
pushup-20-466-_jpg.rf.6f964154efa8a71d72b2284ea7218c2b.jpg, 1, 0
pushup-20-1411-_jpg.rf.712b1a5acfdad872eac4cb949f2e7a04.jpg, 1, 0
sweet-life-fphX3uDKOE4-unsplash_jpg.rf.7147a740780c91d52ec83cc7fa186bb8.jpg, 0, 0
pushup-20-1619-_jpg.rf.717aff9b1a0fa997bd6ce763a9457c2a.jpg, 0, 0
pushup-20-2087-_jpg.rf.6fdde9b075f9d1ef45d7090b2f4637ab.jpg, 0, 0
pushup-20-729-_jpg.rf.7060fd3e54ec51c92e422eaec067d5c8.jpg, 0, 1
pushup-20-788-_jpg.rf.7179d55f0101d0fda73849befa892ba3.jpg, 1, 0
pushup-20-1713-_jpg.rf.713fcd96848a919bae4cca5d4d65d8df.jpg, 1, 0
pushup-20-1921-_jpg.rf.71a0d981c75d8234b071d37189f4e7b5.jpg, 0, 0
pexels-ketut-subiyanto-4720291_jpg.rf.7091b1b03ac2a52c8f850ec6d9d5fd04.jpg, 1, 0
pushup-20-764-_jpg.rf.7136fee463faf1bbd7ec6401208ec44b.jpg, 1, 0
pushup-20-428-_jpg.rf.6fcf3bb6687590265705835f964dae76.jpg, 0, 1
pushup-20-247-_jpg.rf.71451c8e1ec8fb5831690aaba49fe757.jpg, 1, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-254_jpg.rf.71b961cea8263a8f92f2973ff47a9332.jpg, 0, 1
pushup-20-473-_jpg.rf.7132023e5161f932dd7fdfbbd3bd5125.jpg, 1, 0
pushup-20-1179-_jpg.rf.71b679265b6cc7485bcf039fda88bc15.jpg, 1, 0
pushup-20-1076-_jpg.rf.7137272325e8a1df0a025cd992a90129.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-16_jpg.rf.7070d8ae12e17b06b6d81240954c70d6.jpg, 0, 1
pushup-20-817-_jpg.rf.71ee7ed27579cb4ebaf1532534c47bda.jpg, 0, 1
pushup-20-1989-_jpg.rf.71ca423618b270f72d93640b69de3100.jpg, 0, 1
pushup-20-1362-_jpg.rf.7201a817999b31a36e8640268a0d99c3.jpg, 0, 1
pushup-20-358-_jpg.rf.722f7d58395ff3488d1289fe7caf8eaf.jpg, 1, 0
pushup-20-1240-_jpg.rf.7227e887bb3aa6ad89ed48125d3d5859.jpg, 1, 0
pushup-20-142-_jpg.rf.726337eda990df2e4ece78d7b0a5a356.jpg, 1, 0
pushup-20-1673-_jpg.rf.72347eb6ba7566659496ae60c2be2946.jpg, 0, 1
pushup-20-269-_jpg.rf.724b31a3bb38257df7fccaa5975fff99.jpg, 1, 0
pushup-20-1110-_jpg.rf.73165c4f07de14c0f57963e567ece361.jpg, 0, 1
pushup-20-2122-_jpg.rf.729b1812c0342812cae8715983985e83.jpg, 0, 0
pushup-20-1361-_jpg.rf.72e8b6fcf9f41fcdd417f1ab0bf86ed8.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-89_jpg.rf.72214345edd3ac0c6039d3d753234262.jpg, 0, 1
pushup-20-704-_jpg.rf.72449435cb0bc7843edb7720ce4bfcf5.jpg, 0, 1
pushup-20-1955-_jpg.rf.72ac6e8bc40c3220166ef2ab5ad0c2e6.jpg, 0, 0
pushup-20-1119-_jpg.rf.720bbc3c89bb46985cd59266077531d9.jpg, 0, 1
pushup-20-2162-_jpg.rf.739615127b4aa355614e45cbe2d21957.jpg, 0, 0
pushup-20-1873-_jpg.rf.73dcaf85c57f4e77be609700acf0d993.jpg, 0, 1
pushup-20-161-_jpg.rf.740494aa912e3253552e8897cba802cd.jpg, 1, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-255_jpg.rf.73504884abcb1c814d344153c537aaf1.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-172_jpg.rf.737d3afd73d4ec9a009f612ef8a47ec2.jpg, 0, 1
pushup-20-2169-_jpg.rf.732c109f94295b69e773b8e3f0d06dbf.jpg, 1, 0
download-6-_jpg.rf.72b94d33a84880ac523f3d20a53a9e35.jpg, 1, 0
pushup-20-1176-_jpg.rf.7417a227eaef50d18beb133ed1e8d9fa.jpg, 1, 0
push-ups_mp4-88_jpg.rf.72321ac665c5856d6797b7549c434fd5.jpg, 1, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-214_jpg.rf.72e662740098362c9a70bd58892fef31.jpg, 0, 1
pushup-20-167-_jpg.rf.7348ffde18c234b1db3cdb305c66404c.jpg, 1, 0
pushup-20-531-_jpg.rf.72c4217c7e4cd019e1936f9c6e90ddbc.jpg, 0, 1
pushup-20-561-_jpg.rf.74212e66dbc443a0f2078ecf62dac754.jpg, 1, 0
pexels-vansh-mehta-10795063_jpg.rf.7428cfaaafeefecf92923549291ef366.jpg, 1, 0
pushup-20-238-_jpg.rf.746f2d37b422c90a4579c00481325504.jpg, 1, 0
pushup-20-1776-_jpg.rf.742eb73c40d86c124f4928828b26c705.jpg, 0, 1
pushup-20-1861-_jpg.rf.74d48c5252e1ad218a91847779543c37.jpg, 0, 0
pushup-20-1886-_jpg.rf.74b2c578140f2703d70baec0ea66f3eb.jpg, 0, 1
download-8-_jpeg.rf.75e55a3cf6e20d5a62790f5e5339eea0.jpg, 1, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-137_jpg.rf.760ee3e6a185dd570140e4093276c7f5.jpg, 0, 1
pushup-20-49-_jpg.rf.7511dd478f8cdd1cee0879a819f2f180.jpg, 1, 0
pushup-20-2199-_jpg.rf.74dbd7fd6bc9c1d93b29953a29c6eced.jpg, 0, 1
pushup-20-719-_jpg.rf.74c7baed56fc70e6a022c50269ee1e09.jpg, 1, 0
pushup-20-1956-_jpg.rf.757d6ead04047c03685b9f638efd528e.jpg, 0, 1
pushup-20-811-_jpg.rf.754e85f3cdcaddafcd65612715e1eb77.jpg, 1, 0
pushup-20-40-_jpg.rf.7659c2d017118f1ec282ef72b1fc4823.jpg, 1, 0
pexels-kampus-production-8173415_jpg.rf.752351a0782b309b983a0bbc251c6700.jpg, 0, 1
pushup-20-256-_jpg.rf.764b4869dda99dd2c505bfc6f73fcb78.jpg, 1, 0
pushup-20-1000-_jpg.rf.75e23f14f8a6e91060b354e269f40c9f.jpg, 0, 1
pushup-20-468-_jpg.rf.7548c4aaad34fb33ff41338374ea7399.jpg, 1, 0
pushup-20-797-_jpg.rf.748720cfa7397ce535ae567446d936c3.jpg, 0, 1
images-26-_jpg.rf.76144cf69046932528b66233e0fc95bf.jpg, 1, 0
push-ups_mp4-51_jpg.rf.76587931ebd1c2e7c5f383d2f6a263cd.jpg, 1, 0
images-20-_jpg.rf.75b2653327606196f0f055fe38e82884.jpg, 1, 0
images-2-_jpeg.rf.756e6b0470686693d4c18fe4459c42d9.jpg, 0, 1
pushup-20-725-_jpg.rf.75a64cd507de0dd97887972810bbb563.jpg, 0, 1
ezgif-frame-025_jpg.rf.761ea8fe1bb0b4833b6180b70dd9c931.jpg, 0, 1
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-79_jpg.rf.764179a6007137b1e8726c226dae9ae4.jpg, 0, 1
pushup-20-1743-_jpg.rf.76c8e92d0d8765f3f17be08da71f8d4a.jpg, 0, 0
gettyimages-495343553-612x612_jpg.rf.74ed0e4ef92fb3e6967ff170348b0471.jpg, 0, 1
pushup-20-1885-_jpg.rf.76f2fe0d59e9bc028225e371f1299e6e.jpg, 0, 0
pushup-20-807-_jpg.rf.76d517e071ec89a9cdbb7f77566d4ff8.jpg, 1, 0
pushup-20-721-_jpg.rf.770a5f4a7475b4f66cedc7b64221a0ef.jpg, 1, 0
pushup-20-1450-_jpg.rf.7773c94bf4a75cf8c605c6969542752c.jpg, 1, 0
gettyimages-1184287729-612x612_jpg.rf.76f34d7fc5db5f446ca7c299681d90a6.jpg, 1, 0
pushup-20-614-_jpg.rf.77a98c77b9e72012ecc1a80fa9e85f3b.jpg, 0, 1
20960addb74703dfa248e1e3fbf2f544_jpg.rf.76cc32aaa095e054e7ee33ef8fd365a2.jpg, 0, 1
pushup-20-2059-_jpg.rf.77f49f4ea2ed9d3d170fa8582d5a0d3e.jpg, 1, 0
pushup-20-1615-_jpg.rf.77e79bc83d400cafe9df50d2ffbd3ec9.jpg, 0, 0
pushup-20-28-_jpg.rf.788f60eb6b4bd0dfce94fd4179a4313e.jpg, 0, 1
pushup-20-488-_jpg.rf.781dc866057a51fc481aadda73a90dac.jpg, 1, 0
pushup-20-2200-_jpg.rf.7750b5ecc5d403275298c1245df85966.jpg, 0, 0
pushup-20-2027-_jpg.rf.77031d2f825ff75e66d8ef72f8c87566.jpg, 1, 0
pushup-20-1711-_jpg.rf.7807f68212c17368a87ed7229d86d7e2.jpg, 1, 0
pushup-20-1326-_jpg.rf.792027bf11c7d4df76ef8e469c59b7d0.jpg, 1, 0
pushup-20-1426-_jpg.rf.78d206aa49a697c4d4bbde9cef1b3c7a.jpg, 1, 0
pushup-20-2147-_jpg.rf.7815694bd954d4db90054f31cb62588a.jpg, 1, 0
pushup-20-2158-_jpg.rf.77266099310a6013f110f544af67a76d.jpg, 0, 0
pushup-20-268-_jpg.rf.78b2e437af77ea6956da55d028cd1dc9.jpg, 1, 0
WhatsApp-Video-2023-12-04-at-19_13_21_0e45c407_mp4-256_jpg.rf.7760936ac446a6ebee0419aa777aa00b.jpg, 0, 1
pushup-20-1488-_jpg.rf.781f677a573a489f53556bb7b84ae727.jpg, 0, 1
images-1-_jpg.rf.793cf0770d20edef216c9e39013311c5.jpg, 1, 0
pushup-20-1982-_jpg.rf.784bd3ec4e743c144ff85386b337291a.jpg, 0, 1
